year		DOY		Ta		Tmin		Tmax		precip		rSSD		SRad		ET0		snow		PAR
	2021		335		4.87		2.17		8.77		5.56		0.18		34.09		0.56		0.07		1.38
	2021		336		1.77		-1.53		4.87		3.08		0		12.55		0.47		1.8		0.51
	2021		337		-1.14		-4.34		0.87		7.91		0.71		75.03		0.36		9.65		3.05
	2021		338		5.07		0.57		8.17		12.15		0		12.36		0.59		0.12		0.5
	2021		339		1.24		-0.06		2.54		1.83		0.09		23.11		0.29		1.39		0.94
	2021		340		0.33		-1.47		2.53		0.25		0.06		19.46		0.34		0.23		0.79
	2021		341		2.32		0.42		4.72		6.28		0.5		60.58		0.38		2.4		2.46
	2021		342		1.11		0.31		2.41		12.55		0		12.05		0.25		9.94		0.49
	2021		343		0.73		-2.17		2.53		0.29		0.2		34.31		0.36		5		1.39
	2021		344		0.09		-3.71		3.09		7.99		0		11.92		0.42		9.29		0.48
	2021		345		0.72		-2.58		1.52		0.4		0		11.87		0.34		4.48		0.48
	2021		346		-2.94		-5.84		-0.14		0.01		0.21		34.84		0.32		4.49		1.41
	2021		347		-2.94		-5.94		1.86		0.02		0.91		78.16		0.37		4.51		3.17
	2021		348		-2.56		-5.66		3.44		0		0.34		46.47		0.41		4.51		1.89
	2021		349		-2.57		-4.87		-1.37		0.07		0		11.7		0.25		4.58		0.48
	2021		350		-0.65		-1.65		0.15		0.01		0		11.68		0.2		3.54		0.47
	2021		351		-0.5		-1.2		0.2		0		0		11.66		0.18		2.04		0.47
	2021		352		-1.46		-4.86		2.34		0.01		0.54		60.82		0.39		2.05		2.47
	2021		353		-3.35		-4.95		-2.25		0		0		11.63		0.21		2.05		0.47
	2021		354		-3.67		-6.07		-2.27		0.01		0		11.63		0.24		2.06		0.47
	2021		355		-3.37		-4.17		-2.67		0		0		11.63		0.16		2.06		0.47
	2021		356		-4.01		-5.91		-2.91		0		0		11.63		0.21		2.06		0.47
	2021		357		-0.68		-6.58		5.61		0		0.55		61.48		0.53		1.1		2.5
	2021		358		4.15		-0.75		8.34		0.33		0		11.66		0.59		0.01		0.47
	2021		359		3.28		0.48		6.48		4.35		0		11.69		0.46		0.56		0.47
	2021		360		4.63		2.33		6.83		3.78		0		11.72		0.42		0.07		0.48
	2021		361		4.13		0.03		7.23		3.1		0		11.75		0.52		0.12		0.48
	2021		362		7.98		4.88		10.98		4.63		0		11.79		0.57		0		0.48
	2021		363		8.94		5.24		13.14		10.04		0		11.84		0.67		0		0.48
	2021		364		10.95		4.95		14.45		0.21		0.45		55.86		0.8		0		2.27
	2021		365		6.44		-0.66		14.74		0.01		0.96		80.47		0.86		0		3.27
	2022		1		4.31		-0.78		12.41		0		0.96		80.89		0.73		0		3.28
	2022		2		7.49		-1.71		14.49		0		0.15		29.36		0.93		0		1.19
	2022		3		9.98		8.98		11.18		1.64		0.03		15.82		0.38		0		0.64
	2022		4		11.55		4.35		16.15		19.64		0		12.23		0.93		0		0.5
	2022		5		1.01		-0.99		3.71		1.24		0.26		41.3		0.38		1.01		1.68
	2022		6		-0.24		-2.94		2.76		0.02		0.38		52.6		0.39		0.02		2.14
	2022		7		-0.68		-4.08		2.82		1.52		0.16		31.49		0.43		1.49		1.28
	2022		8		2.1		0.4		4.7		4.46		0		12.6		0.39		2.06		0.51
	2022		9		2.13		0.53		5.52		1.61		0.03		16.55		0.43		0.73		0.67
	2022		10		0.14		-1.86		2.25		0.01		0.63		72.81		0.35		0.01		2.96
	2022		11		0.17		-1.44		2.67		0		0.36		53.07		0.36		0		2.16
	2022		12		-2.54		-5.74		0.76		0.02		0.93		87.25		0.39		0.02		3.54
	2022		13		-4.16		-7.26		0.54		0.01		0.61		73.66		0.38		0.03		2.99
	2022		14		-2.75		-7.45		3.65		0		0.95		89.53		0.51		0.03		3.64
	2022		15		-2.22		-6.32		4.08		0		0.91		89.38		0.51		0.03		3.63
	2022		16		-1.88		-6.97		6.41		0		0.92		90.64		0.6		0.03		3.68
	2022		17		1.11		-2.29		5.31		0		0.94		92.2		0.54		0		3.74
	2022		18		0.54		-2.06		3.94		0.01		0.92		92.69		0.47		0.01		3.76
	2022		19		0.87		-2.43		5.97		0.01		0.37		58.73		0.58		0.01		2.38
	2022		20		1.74		0.14		3.34		0		0		14.25		0.38		0		0.58
	2022		21		-0.75		-2.45		1.55		0		0.83		92.78		0.37		0		3.77
	2022		22		-0.42		-4.52		4.08		0		0.83		93.93		0.56		0		3.81
	2022		23		-2.41		-5.91		1.79		0		0.21		43.57		0.48		0		1.77
	2022		24		-1.52		-4.62		0.88		0		0.26		50.21		0.43		0		2.04
	2022		25		-3.08		-5.48		1.82		0.01		0.5		75.81		0.46		0.01		3.08
	2022		26		-3.79		-7.49		1.81		0.06		0.74		94.29		0.5		0.07		3.83
	2022		27		-2.72		-7.62		4.87		0.06		0.75		96.11		0.63		0.13		3.9
	2022		28		1.52		-2.88		6.52		0		0.91		104.71		0.71		0		4.25
	2022		29		2.66		-3.64		9.16		0.01		0.9		105.78		0.89		0		4.3
	2022		30		3.7		-1.8		9		0		0.6		89.73		0.87		0		3.64
	2022		31		1.66		-1.93		4.46		3.3		0.04		23.02		0.61		2.06		0.93
	2022		32		1.56		-0.04		4.26		0.48		0		16.66		0.51		0.32		0.68
	2022		33		4.91		1.62		6.81		0.54		0.01		18.61		0.66		0.01		0.76
	2022		34		2.57		-1.13		7.07		0.01		0.13		38.58		0.76		0		1.57
	2022		35		5.1		0.5		8.5		0.69		0.75		107.31		0.85		0.01		4.36
	2022		36		3.89		-2.11		7.39		0		0.9		116.62		0.89		0		4.74
	2022		37		2.91		-2.19		6.11		5.15		0.32		68.19		0.81		1.05		2.77
	2022		38		3.04		-2.36		6.24		0		0.83		116.72		0.84		0		4.74
	2022		39		1.03		-4.17		8.53		0.01		0.99		124.86		0.94		0.01		5.07
	2022		40		2.57		-3.83		10.87		0		0.99		126.67		1.11		0		5.14
	2022		41		7.01		-0.79		12.81		8.74		0.94		126.89		1.31		0		5.15
	2022		42		3.68		-2.02		8.18		1.31		0.67		112.57		1		0.1		4.57
	2022		43		-0.75		-5.85		5.05		0		0.87		127.56		0.83		0		5.18
	2022		44		1.83		-3.77		8.63		0		0.98		133.9		1.04		0		5.44
	2022		45		2.24		-1.76		7.54		3.78		0.02		24.12		0.93		1.55		0.98
	2022		46		3.15		0.84		5.95		1.53		0.14		47.67		0.73		0.23		1.94
	2022		47		5.85		2.45		11.15		1.48		0		20.65		1.09		0		0.84
	2022		48		10.24		8.64		12.24		0.67		0.06		33.44		0.85		0		1.36
	2022		49		9.36		4.46		15.86		3.95		0.18		57.25		1.48		0		2.32
	2022		50		4.66		1.36		7.56		0.02		0.53		111.48		0.91		0		4.53
	2022		51		6.55		3.35		9.15		2.17		0.22		66.3		0.97		0		2.69
	2022		52		4.47		1.37		8.67		7.51		0.04		31.08		1.01		0.18		1.26
	2022		53		5.51		2.61		8.61		0.11		0.4		98.48		0.97		0		4
	2022		54		6.47		2.77		10.88		0		0.55		120.49		1.2		0		4.89
	2022		55		5.67		-0.83		10.37		1.24		0.09		43.57		1.38		0.01		1.77
	2022		56		3.11		0.31		5.81		0.03		0.88		154.19		0.87		0		6.26
	2022		57		2.24		-0.96		6.04		0		0.99		161.52		0.96		0		6.56
	2022		58		-0.2		-5.3		4.9		0		0.99		163.77		1.03		0		6.65
	2022		59		1.1		-5.2		8		0		0.99		166.04		1.27		0		6.74
	2022		60		1.59		-5.11		9.39		0		0.93		165.72		1.39		0		6.73
	2022		61		3.53		-3.27		10.63		0		0.68		148.4		1.52		0		6.03
	2022		62		5.57		-0.63		12.47		0		0.96		171.71		1.63		0		6.97
	2022		63		2.39		-2.81		8.79		0		0.98		174.88		1.35		0		7.1
	2022		64		0.17		-6.03		6.27		0		0.98		177.22		1.25		0		7.2
	2022		65		-0.48		-6.18		5.02		0		0.94		177.72		1.17		0		7.22
	2022		66		-0.41		-5.71		5.19		0		0.95		180.57		1.17		0		7.33
	2022		67		0.27		-6.53		7.97		0		0.92		181.31		1.42		0		7.36
	2022		68		2.6		-4.6		10.1		0		0.96		185.79		1.64		0		7.54
	2022		69		3.88		-2.92		11.68		0		0.95		187.67		1.75		0		7.62
	2022		70		5.24		-1.76		11.64		0		0.47		136.4		1.81		0		5.54
	2022		71		8.05		4.15		12.45		0.01		0.68		169.03		1.62		0		6.86
	2022		72		7.84		2.94		12.64		0.31		0.22		87.9		1.76		0		3.57
	2022		73		7.41		1.21		12.51		5.53		0.84		189.75		1.89		0		7.71
	2022		74		7.97		5.27		12.07		0.19		0		29.72		1.51		0		1.21
	2022		75		8.02		2.63		12.62		0.02		0		30.08		1.86		0		1.22
	2022		76		9.44		3.44		15.04		0		0.24		97.23		2.14		0		3.95
	2022		77		7.37		5.77		8.57		0		0		30.8		0.98		0		1.25
	2022		78		6.16		1.56		11.06		0		0.62		175.5		1.74		0		7.13
	2022		79		6.73		-1.06		13.63		0		0.76		195.75		2.25		0		7.95
	2022		80		7.21		-0.09		13.91		0		0.73		194.5		2.26		0		7.9
	2022		81		7.21		0.31		13.61		0		0.95		216.62		2.23		0		8.8
	2022		82		7.3		-0.4		14.9		0		0.96		219.62		2.43		0		8.92
	2022		83		8.19		-0.4		16.39		0		0.96		222.04		2.66		0		9.02
	2022		84		8.81		0.51		16.61		0		0.92		221.89		2.7		0		9.01
	2022		85		8.84		-0.06		17.03		0		0.94		225.64		2.81		0		9.16
	2022		86		9.07		-0.13		18.17		0		0.92		226.66		2.97		0		9.2
	2022		87		9.97		0.67		17.77		0		0.85		223.23		2.99		0		9.06
	2022		88		11.42		4.92		16.62		0.03		0.19		96.57		2.63		0		3.92
	2022		89		9.53		6.93		12.53		1.94		0.05		52.62		1.72		0		2.14
	2022		90		5.96		3.46		8.26		14.34		0.01		39.06		1.4		0.04		1.59
	2022		91		0.17		-1.43		3.57		16.71		0		35.81		1.09		15.7		1.45
	2022		92		-1.05		-2.45		0.85		1.93		0		36.16		0.83		17.61		1.47
	2022		93		-0.32		-3.02		2.28		0.02		0.08		65.27		1.11		15.59		2.65
	2022		94		2.75		-1.35		6.95		0.05		0.52		188.47		1.65		4.36		7.65
	2022		95		7.74		3.64		12.84		0.01		0.14		87.11		2.18		0		3.54
	2022		96		9.44		3.74		14.54		2.02		0.31		140.37		2.55		0		5.7
	2022		97		9.15		7.36		10.66		8.9		0		37.88		1.41		0		1.54
	2022		98		10.74		7.74		12.93		2.76		0.04		53.54		1.88		0		2.17
	2022		99		4.31		2.21		9.31		0.65		0.2		110.43		1.72		0.02		4.48
	2022		100		5.01		-0.59		10.11		0.01		0.97		262.67		2.2		0		10.67
	2022		101		7.6		-1.1		15.4		0		0.82		251.23		3.07		0		10.2
	2022		102		11.76		2.86		19.96		0		0.62		222.78		3.66		0		9.05
	2022		103		14.45		8.95		20.05		0		0.74		244.79		3.25		0		9.94
	2022		104		14.5		7.2		20.7		0		0.81		256.29		3.62		0		10.41
	2022		105		13.91		7.11		20.01		0		0.85		263.02		3.5		0		10.68
	2022		106		10.89		6.39		14.89		0		0.94		273.63		2.59		0		11.11
	2022		107		8.71		2.61		14.51		0		0.96		277.25		2.85		0		11.26
	2022		108		8.76		-0.34		16.86		0		0.98		280.72		3.46		0		11.4
	2022		109		10.48		1.38		17.28		0		0.89		275.39		3.57		0		11.18
	2022		110		10.16		1.96		16.86		0		0.72		255.11		3.44		0		10.36
	2022		111		9.86		2.06		16.16		0		0.9		280.37		3.34		0		11.39
	2022		112		9.56		2.36		16.76		0.89		0.57		229.78		3.36		0		9.33
	2022		113		9.93		5.93		13.62		5.84		0.09		80.88		2.5		0		3.28
	2022		114		8.25		4.15		10.85		9.72		0		43.26		2.21		0		1.76
	2022		115		9.13		8.03		10.63		18.36		0		43.55		1.43		0		1.77
	2022		116		9.34		5.04		13.44		6.81		0.31		163.89		2.61		0		6.66
	2022		117		9.4		1.3		15.8		0.01		0.96		297.16		3.46		0		12.07
	2022		118		11.03		2.93		18.03		0		0.97		299.77		3.77		0		12.17
	2022		119		11.75		3.75		19.05		0.03		0.52		228.37		3.91		0		9.27
	2022		120		11.35		5.85		16.65		0.01		0.46		213.87		3.26		0		8.68
	2022		121		9.76		2.46		15.66		0		0.86		294.5		3.43		0		11.96
	2022		122		11.16		2.67		17.06		0		0.7		271.92		3.78		0		11.04
	2022		123		12.41		6.41		17.21		0.1		0.6		252.97		3.44		0		10.27
	2022		124		12.78		9.48		17.48		4.48		0.46		218.75		3.01		0		8.88
	2022		125		9.63		8.73		10.53		18.02		0		46.19		1.29		0		1.88
	2022		126		10.65		8.85		13.45		0.46		0.01		51.15		2.15		0		2.08
	2022		127		11.83		7.33		16.83		1.47		0.23		145.29		3.23		0		5.9
	2022		128		12.34		5.74		16.84		0.02		0.35		189.05		3.57		0		7.68
	2022		129		14.42		8.33		20.02		0		0.65		271.97		3.94		0		11.04
	2022		130		16.79		8.29		22.79		0		0.79		298.87		4.73		0		12.14
	2022		131		19.56		9.96		25.26		0		0.97		321.27		5.27		0		13.05
	2022		132		19.77		14.27		25.47		0.43		0.62		269.13		4.55		0		10.93
	2022		133		17.7		14.1		21.8		0		0.43		219.42		3.58		0		8.91
	2022		134		17.68		11.48		23.78		0		0.83		310.11		4.55		0		12.59
	2022		135		18.93		10.23		26.03		0		0.85		314.1		5.36		0		12.75
	2022		136		18.25		12.25		23.55		0		0.58		264.09		4.46		0		10.72
	2022		137		18.47		10.47		25.27		0		0.89		321.54		5.16		0		13.06
	2022		138		19.85		12.25		26.25		0		0.91		324.98		5.23		0		13.2
	2022		139		21.01		13.61		27.71		0		0.77		306.85		5.43		0		12.46
	2022		140		22.43		14.03		29.04		0		0.75		304.47		5.83		0		12.36
	2022		141		21.66		15.56		26.36		0		0.79		312.28		4.86		0		12.68
	2022		142		19.37		13.27		25.07		0.01		0.22		150.45		4.8		0		6.11
	2022		143		18.73		13.83		23.83		5.06		0.27		170.96		4.36		0		6.94
	2022		144		13.3		11.4		15.1		1.56		0		49.95		2.27		0		2.03
	2022		145		15.16		10.26		20.16		0		0.73		305.64		3.94		0		12.41
	2022		146		15.13		8.13		20.83		0		0.78		315.44		4.47		0		12.81
	2022		147		16.13		8.33		22.93		0		0.95		338.46		4.95		0		13.74
	2022		148		15.05		10.35		18.75		0		0.51		255.43		3.65		0		10.37
	2022		149		12.45		8.05		16.75		0		0.72		306.97		3.42		0		12.47
	2022		150		13.1		6.1		19.6		0		0.63		288.25		4.37		0		11.71
	2022		151		13.87		9.17		19.17		2.47		0.13		114.53		3.86		0		4.65
	2022		152		15.09		11.09		19.09		1.56		0.1		100.73		3.59		0		4.09
	2022		153		18		11.4		24.9		0.08		0.53		264.08		5.09		0		10.72
	2022		154		18.33		13.23		23.63		5.44		0.4		223.95		4.52		0		9.09
	2022		155		20.49		14.89		27.39		3.72		0.72		310.86		5.26		0		12.62
	2022		156		18.01		14.21		23.21		7.36		0.24		164.07		4.18		0		6.66
	2022		157		18.14		13.24		24.04		8.19		0.38		218.14		4.61		0		8.86
	2022		158		16.33		11.03		21.53		0.84		0.33		200.23		4.32		0		8.13
	2022		159		13.99		7.99		18.29		5.1		0.35		207.95		3.99		0		8.44
	2022		160		12.86		8.36		16.56		2.36		0.22		156.56		3.44		0		6.36
	2022		161		14.77		6.07		21.37		0.01		0.98		350.1		4.99		0		14.22
	2022		162		17.93		8.73		25.93		0		0.97		349.62		5.81		0		14.2
	2022		163		20.8		10.5		29.1		0.29		0.76		321.79		6.54		0		13.07
	2022		164		19.91		12.41		23.91		0		0.6		287.08		5.03		0		11.66
	2022		165		18.66		8.97		26.36		0.01		0.97		350.49		5.98		0		14.23
	2022		166		23.38		13.38		30.88		0.03		0.71		312.79		6.78		0		12.7
	2022		167		24.26		16.36		29.06		0		0.74		318.9		5.9		0		12.95
	2022		168		21.95		13.45		29.05		0		0.88		341.37		6.19		0		13.86
	2022		169		23.94		12.84		32.24		0		0.93		347.28		7.24		0		14.1
	2022		170		26.33		17.73		33.03		0		0.89		342.78		6.8		0		13.92
	2022		171		25.61		19.71		30.71		0		0.93		347.36		5.67		0		14.11
	2022		172		23.56		15.96		30.66		0.42		0.47		250.71		6.25		0		10.18
	2022		173		19.58		16.18		25.08		5.76		0.19		144.47		4.39		0		5.87
	2022		174		19.32		15.02		26.12		13.33		0.57		279.83		4.87		0		11.36
	2022		175		16.31		13.81		18.21		7.38		0.04		72.78		2.82		0		2.96
	2022		176		18.8		11.1		25.2		4.75		0.86		338.44		5.41		0		13.74
	2022		177		20.2		14.4		25.6		0.01		0.57		279.43		5		0		11.35
	2022		178		17.95		14.05		19.75		1.07		0.01		57.13		3.36		0		2.32
	2022		179		16.66		13.36		19.16		0.03		0.07		87.7		3.26		0		3.56
	2022		180		20.11		13.61		25.51		0		0.79		326.76		5.13		0		13.27
	2022		181		19.6		12.8		28.7		26.95		0.66		300.74		5.85		0		12.21
	2022		182		15.08		11.58		19.68		0.45		0.28		181.37		3.66		0		7.37
	2022		183		18.18		8.98		26.18		0		0.98		349.29		5.84		0		14.18
	2022		184		21.12		11.72		28.82		7.72		0.78		323.51		6.29		0		13.14
	2022		185		19.94		16.64		24.24		6.46		0.33		199.96		4.06		0		8.12
	2022		186		19.84		13.94		24.64		0.01		0.57		276.57		4.79		0		11.23
	2022		187		18.61		11.01		24.21		0		0.86		334.22		5.14		0		13.57
	2022		188		17.73		10.93		23.13		0		0.83		329.38		4.82		0		13.38
	2022		189		18.22		13.52		22.42		0		0.97		345.06		4.16		0		14.01
	2022		190		18.65		9.75		24.55		0		0.97		344.36		5.42		0		13.98
	2022		191		18.91		11.11		24.41		0		0.97		343.63		5.16		0		13.95
	2022		192		18.66		10.96		24.46		0		0.99		344.46		5.16		0		13.99
	2022		193		19.87		11.47		26.47		0		0.95		340.29		5.6		0		13.82
	2022		194		22.31		10.91		30.41		0		0.95		339.45		6.78		0		13.78
	2022		195		26.16		19.66		32.86		0		0.91		334.52		6.1		0		13.58
	2022		196		22.5		15.6		28.7		0		0.95		337.67		5.56		0		13.71
	2022		197		20.69		12.79		27.59		0		0.98		339.3		5.63		0		13.78
	2022		198		21.23		11.63		29.03		0		0.98		338.32		6.17		0		13.74
	2022		199		23.49		12.59		32.49		0		0.98		337.3		6.96		0		13.7
	2022		200		25.75		13.65		34.65		0.03		0.94		332.76		7.51		0		13.51
	2022		201		23.72		18.72		30.62		26.68		0.31		185.1		5.37		0		7.52
	2022		202		22.24		17.44		27.64		0.01		0.78		309.8		4.78		0		12.58
	2022		203		23.57		14.37		31.97		3.93		0.84		317.79		6.47		0		12.9
	2022		204		22.12		17.72		26.52		1.64		0.34		193.98		4.4		0		7.88
	2022		205		22.98		15.88		29.08		0		0.96		328.84		5.48		0		13.35
	2022		206		24.92		16.42		32.82		0.76		0.79		306.92		6.38		0		12.46
	2022		207		20.61		17.21		24.11		0.01		0.26		162.48		3.7		0		6.6
	2022		208		19.46		12.56		24.46		0		0.67		282.63		4.7		0		11.48
	2022		209		21.04		12.24		28.34		0.75		0.69		285.51		5.68		0		11.59
	2022		210		18.21		15.31		22.11		11.9		0.06		76.35		3.4		0		3.1
	2022		211		20.3		14.3		25.5		0.01		0.83		306.46		4.6		0		12.44
	2022		212		21.62		13.32		27.82		0		0.93		316.73		5.39		0		12.86
	2022		213		22.28		14.58		29.19		0		0.68		278.5		5.48		0		11.31
	2022		214		22.3		14.5		29.2		0		0.95		315.58		5.47		0		12.82
	2022		215		24.4		14.9		32.4		0		0.99		317.16		6.25		0		12.88
	2022		216		26.89		17.09		34.09		0		0.88		305.5		6.5		0		12.41
	2022		217		24.24		17.54		32.44		36.5		0.51		234.02		5.69		0		9.5
	2022		218		18.25		15.95		20.75		0.01		0.14		107.79		2.76		0		4.38
	2022		219		17.87		14.87		21.37		0.01		0.09		86.19		3.16		0		3.5
	2022		220		19.63		12.13		25.43		0		0.97		307.55		4.71		0		12.49
	2022		221		20.35		12.05		26.65		0		0.99		307.27		5		0		12.48
	2022		222		20.18		12.28		27.08		0		0.99		305.52		4.99		0		12.41
	2022		223		21.2		12.7		28.4		0		0.98		303.05		5.24		0		12.31
	2022		224		20.71		13.31		27.01		0		0.99		301.94		4.81		0		12.26
	2022		225		19.48		10.28		27.68		0		0.99		300.11		5.21		0		12.19
	2022		226		17.85		10.96		21.75		0.78		0.16		110.73		3.9		0		4.5
	2022		227		18.52		13.92		23.92		0.07		0.44		202.49		3.8		0		8.22
	2022		228		20.85		11.45		28.75		0.02		0.96		292.35		5.29		0		11.87
	2022		229		20.02		15.02		26.32		14.83		0.47		207.88		4.15		0		8.44
	2022		230		17.76		14.56		20.86		1.55		0.2		122.64		2.9		0		4.98
	2022		231		17.43		15.23		21.13		8.71		0.01		46.85		2.76		0		1.9
	2022		232		18		15		22.3		9.15		0.29		151.53		3.1		0		6.15
	2022		233		18.49		12.59		23.89		0.02		0.73		255.86		3.88		0		10.39
	2022		234		18.96		13.06		24.76		0		0.98		281.87		3.97		0		11.45
	2022		235		18.54		11.04		25.74		0		0.97		279.13		4.36		0		11.33
	2022		236		18.75		10.75		25.85		0		0.96		276.35		4.42		0		11.22
	2022		237		21.3		12.2		28.6		0		0.93		271.95		4.89		0		11.04
	2022		238		18.75		13.85		25.95		9.53		0.25		132.29		3.89		0		5.37
	2022		239		18.56		13.26		23.96		0.01		0.77		250.29		3.61		0		10.16
	2022		240		17.86		13.96		23.46		0		0.41		176.61		3.31		0		7.17
	2022		241		19.67		12.77		26.87		0		0.97		266.34		4.21		0		10.82
	2022		242		18.15		12.75		24.95		9.19		0.36		160.41		3.72		0		6.51
	2022		243		17.57		13.87		21.97		0.01		0.67		227.21		2.96		0		9.23
	2022		244		15.86		11.56		21.16		0		0.54		200.9		3.04		0		8.16
	2022		245		16.37		10.37		22.17		18.1		0.52		194.94		3.39		0		7.92
	2022		246		16.68		13.18		21.48		8.28		0.33		146.86		2.85		0		5.96
	2022		247		18.36		12.86		24.36		0.41		0.91		248.58		3.48		0		10.09
	2022		248		19.97		13.97		25.97		0.06		0.8		235.41		3.68		0		9.56
	2022		249		18.59		15.39		22.99		2.18		0.27		126.23		2.8		0		5.13
	2022		250		18.18		14.08		23.28		38.86		0.24		116.36		3.01		0		4.73
	2022		251		17.21		12.61		21.51		1.69		0.75		222.79		2.86		0		9.05
	2022		252		16.13		12.03		20.43		5.91		0.56		190.54		2.66		0		7.74
	2022		253		14.96		12.35		17.46		0.3		0.13		79.68		1.99		0		3.24
	2022		254		15.03		9.03		20.93		0.02		0.99		237.75		3.01		0		9.65
	2022		255		16.16		8.47		24.06		0		0.95		233.07		3.53		0		9.46
	2022		256		18.71		10.81		23.71		0.03		0.47		165.57		3.41		0		6.72
	2022		257		20.02		15.72		23.62		13.83		0.3		124.52		2.74		0		5.06
	2022		258		16.32		13.42		19.62		13.85		0.01		37.05		2.17		0		1.5
	2022		259		14.38		10.77		17.38		0.07		0.15		80.9		2.09		0		3.29
	2022		260		9.35		6.15		12.56		0.01		0.46		156.75		1.72		0		6.37
	2022		261		10.84		3.54		16.84		0		0.85		211.4		2.58		0		8.58
	2022		262		10.74		5.24		15.14		0		0.82		206.34		2.19		0		8.38
	2022		263		9.59		3.29		15.69		0.01		0.98		215.68		2.33		0		8.76
	2022		264		9.21		3.01		15.4		0		0.87		206.13		2.27		0		8.37
	2022		265		10.08		2.98		17.68		0		0.97		210.35		2.52		0		8.54
	2022		266		12.95		5.15		19.55		3.47		0.52		157.46		2.72		0		6.39
	2022		267		13.2		10.4		16.9		16.72		0.17		79.33		1.82		0		3.22
	2022		268		11.32		10.02		13.82		6.5		0		30.08		1.29		0		1.22
	2022		269		11.26		9.36		14.46		4.64		0.06		47.44		1.48		0		1.93
	2022		270		9.98		7.58		11.38		2.83		0.01		32.35		1.21		0		1.31
	2022		271		10.2		8.79		13.59		52.16		0		29.01		1.35		0		1.18
	2022		272		8.91		7.61		11.01		13.85		0		28.66		1.07		0		1.16
	2022		273		8.66		5.56		12.16		0.02		0		28.31		1.46		0		1.15
	2022		274		11.24		5.74		15.04		1.47		0		27.96		1.88		0		1.14
	2022		275		15.8		12.4		19.9		2.48		0.35		111.29		1.93		0		4.52
	2022		276		12.83		9.93		16.03		0.01		0.11		56.39		1.56		0		2.29
	2022		277		13.21		8.41		19.21		0.01		0.76		167.15		2.08		0		6.79
	2022		278		14.09		5.89		21.49		0		0.99		180.28		2.54		0		7.32
	2022		279		14.33		9.03		19.53		0		0.89		172.89		2.07		0		7.02
	2022		280		13.75		7.75		19.55		0		0.49		127.9		2.13		0		5.19
	2022		281		13.07		10.37		16.17		2.88		0		25.54		1.44		0		1.04
	2022		282		11.34		9.03		14.03		0.02		0.01		27.76		1.24		0		1.13
	2022		283		13.39		9.89		19.58		0.01		0.55		131.27		1.83		0		5.33
	2022		284		12.87		7.67		17.87		0		0.5		122.67		1.82		0		4.98
	2022		285		12.96		8.56		17.16		0		0.4		105.91		1.65		0		4.3
	2022		286		12.69		8.09		16.49		1.05		0		23.87		1.6		0		0.97
	2022		287		14.49		11.89		16.69		0.92		0.01		25.94		1.26		0		1.05
	2022		288		16.32		13.02		20.33		0.01		0.44		107.67		1.62		0		4.37
	2022		289		15.11		10.81		21.51		0		0.75		141.42		1.87		0		5.74
	2022		290		14.52		8.12		21.42		0		0.95		151.75		2.02		0		6.16
	2022		291		15.34		10.74		21.54		0		0.67		130.48		1.84		0		5.3
	2022		292		12.5		7.9		17.8		0.01		0.65		126.72		1.59		0		5.15
	2022		293		13.85		11.75		17.45		2.07		0.03		28.19		1.24		0		1.14
	2022		294		13.78		12.58		16.28		22.8		0		21.35		0.98		0		0.87
	2022		295		14.04		9.84		19.24		0.12		0.79		132.83		1.56		0		5.39
	2022		296		13.3		6.71		18.3		14.12		0.31		77.57		1.67		0		3.15
	2022		297		12.67		8.97		15.07		15.32		0.01		22.53		1.17		0		0.91
	2022		298		10.92		6.52		14.62		1.8		0.54		105.34		1.25		0		4.28
	2022		299		13.87		9.07		20.17		0.03		0.8		126.08		1.59		0		5.12
	2022		300		12.69		6.79		20.09		0.02		0.76		121.67		1.65		0		4.94
	2022		301		13.94		8.64		21.34		0.01		0.73		117.83		1.66		0		4.78
	2022		302		13.44		8.24		21.24		0		0.62		107.23		1.63		0		4.35
	2022		303		12.45		7.15		20.55		0.01		0.75		115.89		1.58		0		4.71
	2022		304		11.94		8.14		18.13		2		0.55		97.67		1.32		0		3.97
	2022		305		12.57		7.87		16.07		1.1		0.32		69.55		1.2		0		2.82
	2022		306		10.36		5.66		14.16		0.01		0.47		86.71		1.12		0		3.52
	2022		307		7.67		3.08		10.67		17.58		0.08		31.7		0.94		0		1.29
	2022		308		6.96		5.36		8.76		5.14		0.02		21.01		0.6		0		0.85
	2022		309		5.54		0.74		8.34		1.41		0.01		18.99		0.84		0.01		0.77
	2022		310		5.42		-0.98		12.42		0.25		0.22		51.52		1.1		0		2.09
	2022		311		9.48		3.98		14.88		0		0.93		111.97		1.14		0		4.55
	2022		312		8.59		1.8		15.79		4.14		0.43		75.59		1.24		0		3.07
	2022		313		9.32		7.12		10.72		9.07		0		16.31		0.64		0		0.66
	2022		314		9.45		5.55		13.15		0.03		0.56		85.78		0.92		0		3.48
	2022		315		7.04		3.04		12.54		0.01		0.47		76.53		0.92		0		3.11
	2022		316		5.23		2.73		7.53		0.04		0		15.66		0.6		0		0.64
	2022		317		4.92		2.52		6.42		0.09		0.01		17.03		0.53		0		0.69
	2022		318		7.06		3.06		11.86		0.67		0.01		16.8		0.85		0		0.68
	2022		319		7.56		5.86		9.36		9.9		0		15.06		0.54		0		0.61
	2022		320		8.95		4.85		11.95		0.5		0.5		74.35		0.8		0		3.02
	2022		321		10.69		6.49		13.59		12.95		0.21		43.29		0.85		0		1.76
